"SIIIR","Denumire","Categorie","SIRUTA","Localitate","Judet"
"3561101285","ȘCOALA GIMNAZIALĂ CHECEA","Școală gimnazială",156302,"CHECEA","TM"
"3561106168","ȘCOALA GIMNAZIALĂ CHEVEREȘU MARE","Școală gimnazială",156320,"CHEVEREŞU MARE","TM"
"3561100673","LICEUL TEORETIC ""ALEXANDRU MOCIONI"" CIACOVA","Liceu",156366,"CIACOVA","TM"
"3561100913","ȘCOALA GIMNAZIALĂ ""SORIN LEIA"" TOMEȘTI","Școală gimnazială",158920,"COLONIA FABRICII","TM"
"3561101692","ȘCOALA GIMNAZIALĂ COMLOȘU MARE","Școală gimnazială",156446,"COMLOŞU MARE","TM"
"3561101905","ȘCOALA GIMNAZIALĂ COȘTEIU","Școală gimnazială",156482,"COŞTEIU","TM"
"3561101154","ȘCOALA GIMNAZIALĂ CRICIOVA","Școală gimnazială",156543,"CRICIOVA","TM"
"3561101308","ȘCOALA GIMNAZIALĂ CURTEA","Școală gimnazială",156598,"CURTEA","TM"
"3561102119","ȘCOALA GIMNAZIALĂ DAROVA","Școală gimnazială",156632,"DAROVA","TM"
"3561101561","ȘCOALA GIMNAZIALĂ DENTA","Școală gimnazială",156678,"DENTA","TM"
"3561106227","LICEUL TEHNOLOGIC ""SFÂNTU NICOLAE"" DETA","Liceu",155467,"DETA","TM"
"3561100795","ȘCOALA GIMNAZIALĂ DUDEȘTII NOI","Școală gimnazială",155788,"DUDEŞTII NOI","TM"
"3561101475","LICEUL TEORETIC ""SFINȚII KIRIL ȘI METODII"" DUDEȘTII VECHI","Liceu",156721,"DUDEŞTII VECHI","TM"
"3561100646","ȘCOALA GIMNAZIALĂ DUMBRAVA","Școală gimnazială",156776,"DUMBRAVA","TM"
"3561101923","ȘCOALA GIMNAZIALĂ DUMBRĂVIȚA","Școală gimnazială",155270,"DUMBRĂVIŢA","TM"
"3561106498","LICEUL TEORETIC ""TRAIAN VUIA"" FĂGET","Liceu",156810,"FĂGET","TM"
"3561106186","ȘCOALA GIMNAZIALĂ FÂRDEA","Școală gimnazială",156936,"FÂRDEA","TM"
"3561100854","ȘCOALA GIMNAZIALĂ ""NICOLAE GROZA"" FIBIȘ","Școală gimnazială",157718,"FIBIŞ","TM"
"3561102024","ȘCOALA GIMNAZIALĂ FOENI","Școală gimnazială",157013,"FOENI","TM"
"3561106512","ȘCOALA GIMNAZIALĂ GĂVOJDIA","Școală gimnazială",157040,"GAVOJDIA","TM"
"3561101163","LICEUL TEORETIC GĂTAIA","Liceu",157095,"GĂTAIA","TM"
"3561106435","ȘCOALA GIMNAZIALĂ GHILAD","Școală gimnazială",156393,"GHILAD","TM"
"3561106331","ȘCOALA GIMNAZIALĂ GHIRODA","Școală gimnazială",155298,"GHIRODA","TM"
"3561101588","ȘCOALA GIMNAZIALĂ GHIZELA","Școală gimnazială",157200,"GHIZELA","TM"
"3561102096","ȘCOALA GIMNAZIALĂ GIARMATA","Școală gimnazială",157255,"GIARMATA","TM"
"3561101647","ȘCOALA GIMNAZIALĂ GIERA","Școală gimnazială",157282,"GIERA","TM"
"3561100863","LICEUL TEORETIC ""DAVID VONIGA"" GIROC","Liceu",155323,"GIROC","TM"
"3561106358","ȘCOALA GIMNAZIALĂ GIULVĂZ","Școală gimnazială",157326,"GIULVĂZ","TM"
"3561102182","ȘCOALA GIMNAZIALĂ GOTTLOB","Școală gimnazială",157558,"GOTTLOB","TM"
"3561101629","ȘCOALA GIMNAZIALĂ IECEA MARE","Școală gimnazială",156231,"IECEA MARE","TM"
"3561100845","ȘCOALA GIMNAZIALĂ IOHANISFELD","Școală gimnazială",159160,"IOHANISFELD","TM"
"3561100827","ȘCOALA GIMNAZIALĂ IZVIN","Școală gimnazială",158350,"IZVIN","TM"
"3561101611","ȘCOALA GIMNAZIALĂ JAMU MARE","Școală gimnazială",157371,"JAMU MARE","TM"
"3561101136","ȘCOALA GIMNAZIALĂ ""MARTIN ȘUBONI"" JEBEL","Școală gimnazială",157433,"JEBEL","TM"
"3561101715","ȘCOALA GIMNAZIALĂ JIMBOLIA","Școală gimnazială",155500,"JIMBOLIA","TM"
"3561106471","ȘCOALA GIMNAZIALĂ LENAUHEIM","Școală gimnazială",157460,"LENAUHEIM","TM"
"3561101819","ȘCOALA GIMNAZIALĂ LIEBLING","Școală gimnazială",157503,"LIEBLING","TM"
"3561101335","ȘCOALA GIMNAZIALĂ LIVEZILE","Școală gimnazială",155626,"LIVEZILE","TM"
"3561100786","LICEUL TEHNOLOGIC ""ROMULUS PARASCHIVOIU"" LOVRIN","Liceu",157549,"LOVRIN","TM"
"3561101118","CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ ""ALEXANDRU ROȘCA"" LUGOJ","Centru special de educație incluzivă",155369,"LUGOJ","TM"
"3551102001","CLUBUL COPIILOR LUGOJ","Clubul copiilor",155369,"LUGOJ","TM"
"3581106133","CLUBUL SPORTIV ȘCOLAR LUGOJ","Club sportiv şcolar",155369,"LUGOJ","TM"
"3561101837","ȘCOALA GIMNAZIALĂ ""ANIȘOARA ODEANU"" LUGOJ","Școală gimnazială",155369,"LUGOJ","TM"
"3561100768","ȘCOALA GIMNAZIALĂ DE MUZICĂ ""FILARET BARBU"" LUGOJ","Școală gimnazială",155369,"LUGOJ","TM"
"3561101231","ȘCOALA GIMNAZIALĂ ""EFTIMIE MURGU"" LUGOJ","Școală gimnazială",155369,"LUGOJ","TM"
"3561101421","ȘCOALA GIMNAZIALĂ NR.2 LUGOJ","Școală gimnazială",155369,"LUGOJ","TM"
"3561106114","ȘCOALA GIMNAZIALĂ NR.3 LUGOJ","Școală gimnazială",155369,"LUGOJ","TM"
"3561102128","ȘCOALA GIMNAZIALĂ NR.4 LUGOJ","Școală gimnazială",155369,"LUGOJ","TM"
"3561101914","ȘCOALA GIMNAZIALĂ ""SORIN TITEL"" MARGINA","Școală gimnazială",157594,"MARGINA","TM"
"3561100596","ȘCOALA GIMNAZIALĂ MAȘLOC","Școală gimnazială",157692,"MAŞLOC","TM"
"3561101855","ȘCOALA GIMNAZIALĂ NR.12 MĂGURI LUGOJ","Școală gimnazială",155378,"MĂGURI","TM"
"3561101882","ȘCOALA GIMNAZIALĂ ""GEORGE GÂRDA"" MĂNĂȘTIUR","Școală gimnazială",157745,"MĂNĂŞTIUR","TM"
"3561100031","ȘCOALA GIMNAZIALĂ MORAVIȚA","Școală gimnazială",157790,"MORAVIŢA","TM"
"3561101733","ȘCOALA GIMNAZIALĂ MOȘNIȚA NOUĂ","Școală gimnazială",157843,"MOŞNIŢA NOUĂ","TM"
"3561106263","LICEUL TEHNOLOGIC ""TRAIAN GROZĂVESCU"" NĂDRAG","Liceu",157905,"NĂDRAG","TM"
"3561106272","ȘCOALA GIMNAZIALĂ NIȚCHIDORF","Școală gimnazială",157932,"NIŢCHIDORF","TM"
"3561102214","ȘCOALA GIMNAZIALĂ OHABA LUNGĂ","Școală gimnazială",157978,"OHABA LUNGĂ","TM"
"3561100117","ȘCOALA GIMNAZIALĂ ORȚIȘOARA","Școală gimnazială",158029,"ORŢIŞOARA","TM"
"3561100144","ȘCOALA GIMNAZIALĂ PARȚA","Școală gimnazială",158797,"PARŢA","TM"
"3561106209","ȘCOALA GIMNAZIALĂ PĂDURENI","Școală gimnazială",157442,"PĂDURENI","TM"
"3561102015","LICEUL TEORETIC PECIU NOU","Liceu",158074,"PECIU NOU","TM"
"3561106548","LICEUL TEORETIC PERIAM","Liceu",158118,"PERIAM","TM"
"3561100818","ȘCOALA GIMNAZIALĂ ""MARIA BRINDEA"" PESAC","Școală gimnazială",158127,"PESAC","TM"
"3561101846","ȘCOALA GIMNAZIALĂ PIETROASA","Școală gimnazială",158145,"PIETROASA","TM"
"3561102137","ȘCOALA GIMNAZIALĂ PIȘCHIA","Școală gimnazială",158190,"PIŞCHIA","TM"
"3561101552","ȘCOALA GIMNAZIALĂ RACOVIȚA","Școală gimnazială",158252,"RACOVIŢA","TM"
"3561106313","CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ ""CONSTANTIN PĂUNESCU"" RECAȘ","Centru special de educație incluzivă",158323,"RECAŞ","TM"
"3561106195","LICEUL TEORETIC RECAȘ","Liceu",158323,"RECAŞ","TM"
"3561101796","ȘCOALA GIMNAZIALĂ REMETEA MARE","Școală gimnazială",158403,"REMETEA MARE","TM"
"3561101968","ȘCOALA GIMNAZIALĂ SACOȘU TURCESC","Școală gimnazială",158458,"SACOŞU TURCESC","TM"
"3561101213","ȘCOALA GIMNAZIALĂ SARAVALE","Școală gimnazială",158760,"SARAVALE","TM"
"3561101638","ȘCOALA GIMNAZIALĂ SATCHINEZ","Școală gimnazială",158537,"SATCHINEZ","TM"
"3561101059","ȘCOALA GIMNAZIALĂ SĂCĂLAZ","Școală gimnazială",158573,"SĂCĂLAZ","TM"
"3561100967","ȘCOALA GIMNAZIALĂ SÂNANDREI","Școală gimnazială",158662,"SÂNANDREI","TM"
"3561101742","ȘCOALA GIMNAZIALĂ SÂNMIHAIU ROMÂN","Școală gimnazială",158706,"SÂNMIHAIU ROMÂN","TM"
"3561101199","ȘCOALA GIMNAZIALĂ ""NESTOR OPREAN"" NR.2 SÂNNICOLAU MARE","Școală gimnazială",155537,"SÂNNICOLAU MARE","TM"
"3561101172","ȘCOALA GIMNAZIALĂ ""THEODOR BUCURESCU"" NR.1 SÂNNICOLAU MARE","Școală gimnazială",155537,"SÂNNICOLAU MARE","TM"
"3561101204","ȘCOALA GIMNAZIALĂ ""MILIVOI TRIFUNSCHI"" SÂNPETRU MARE","Școală gimnazială",158742,"SÂNPETRU MARE","TM"
"3561100949","ȘCOALA PRIMARĂ SECAȘ","Școală primară",158617,"SECAŞ","TM"
"3561100578","ȘCOALA GIMNAZIALĂ SUDRIAȘ","Școală gimnazială",159080,"SUDRIAŞ","TM"
"3561106408","ȘCOALA GIMNAZIALĂ ȘAG","Școală gimnazială",158788,"ŞAG","TM"
"3561101778","ȘCOALA GIMNAZIALĂ ȘANDRA","Școală gimnazială",155939,"ŞANDRA","TM"
"3561100637","ȘCOALA GIMNAZIALĂ ȘTIUCA","Școală gimnazială",158813,"ŞTIUCA","TM"
"3561101398","ȘCOALA GIMNAZIALĂ TEREMIA MARE","Școală gimnazială",158868,"TEREMIA MARE","TM"
"3561100619","CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ ""CONSTANTIN PUFAN"" TIMIȘOARA","Centru special de educație incluzivă",155252,"TIMIŞOARA","TM"
"3561100076","CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ ""DUMITRU CIUMAGEANU"" TIMIȘOARA","Centru special de educație incluzivă",155252,"TIMIŞOARA","TM"
"3561102101","CENTRUL ȘCOLAR PENTRU EDUCAȚIE INCLUZIVĂ ""PAUL POPESCU NEVEANU"" TIMIȘOARA","Centru special de educație incluzivă",155252,"TIMIŞOARA","TM"
"3581102192","CLUBUL SPORTIV ȘCOLAR ""BEGA"" TIMIȘOARA","Club sportiv şcolar",155252,"TIMIŞOARA","TM"
"3581101259","CLUBUL SPORTIV ȘCOLAR NR.1 TIMIȘOARA","Club sportiv şcolar",155252,"TIMIŞOARA","TM"
"3561106417","COLEGIUL NAȚIONAL BĂNĂȚEAN TIMIȘOARA","Colegiu",155252,"TIMIŞOARA","TM"
"3561100922","COLEGIUL NAȚIONAL PEDAGOGIC ""CARMEN SYLVA"" TIMIȘOARA","Colegiu",155252,"TIMIŞOARA","TM"
"3561100836","LICEUL CU PROGRAM SPORTIV ""BANATUL"" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561101507","LICEUL DE ARTĂ ""ION VIDU"" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561102232","LICEUL TEHNOLOGIC ”ELECTROTIMIȘ” TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561100022","LICEUL TEHNOLOGIC TRANSPORTURI AUTO TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561101466","LICEUL TEOLOGIC PENTICOSTAL LOGOS TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561102173","LICEUL TEOLOGIC ROMANO-CATOLIC ""GERHARDINUM"" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561100153","LICEUL TEORETIC ""BARTÓK BÉLA"" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561106557","LICEUL TEORETIC ""DOSITEI OBRADOVICI"" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561101656","LICEUL TEORETIC ""GRIGORE MOISIL"" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561100601","LICEUL TEORETIC ""JEAN LOUIS CALDERON"" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561102069","LICEUL TEORETIC ""NIKOLAUS LENAU"" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561100994","LICEUL TEORETIC SPECIAL IRIS TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561101014","LICEUL TEORETIC ""VLAD ȚEPEȘ"" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561106462","LICEUL TEORETIC ""WILLIAM SHAKESPEARE"" TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561101005","LICEUL WALDORF TIMIȘOARA","Liceu",155252,"TIMIŞOARA","TM"
"3561106141","ȘCOALA GIMNAZIALĂ ""DIMITRIE LEONIDA"" TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561102042","ȘCOALA GIMNAZIALĂ NR.1 TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561100664","ȘCOALA GIMNAZIALĂ NR.12 TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561101448","ȘCOALA GIMNAZIALĂ NR.13 TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561106521","ȘCOALA GIMNAZIALĂ NR.15 TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561100085","ȘCOALA GIMNAZIALĂ NR.16 ""TAKE IONESCU"" TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561100899","ȘCOALA GIMNAZIALĂ NR.18 TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561101543","ȘCOALA GIMNAZIALĂ NR.19 ""AVRAM IANCU"" TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561102033","ȘCOALA GIMNAZIALĂ NR.2 TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561101891","ȘCOALA GIMNAZIALĂ NR.21 ""VICENȚIU BABEȘ"" TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561101032","ȘCOALA GIMNAZIALĂ NR.24 TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561100881","ȘCOALA GIMNAZIALĂ NR.25 TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561106367","ȘCOALA GIMNAZIALĂ NR.27 TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561102205","ȘCOALA GIMNAZIALĂ NR.30 TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561101493","ȘCOALA GIMNAZIALĂ NR.6 TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561101371","ȘCOALA GIMNAZIALĂ NR.7 ""SFÂNTA MARIA"" TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561101873","ȘCOALA GIMNAZIALĂ ""RUDOLF WALTHER"" TIMIȘOARA","Școală gimnazială",155252,"TIMIŞOARA","TM"
"3561106218","ȘCOALA GIMNAZIALĂ TOMNATIC","Școală gimnazială",157567,"TOMNATIC","TM"
"3561101932","ȘCOALA GIMNAZIALĂ TOPOLOVĂȚU MARE","Școală gimnazială",158975,"TOPOLOVĂŢU MARE","TM"
"3561100732","ȘCOALA GIMNAZIALĂ TORMAC","Școală gimnazială",159044,"TORMAC","TM"
"3561100682","ȘCOALA GIMNAZIALĂ UIVAR","Școală gimnazială",159151,"UIVAR","TM"
"3561100985","ȘCOALA GIMNAZIALĂ VARIAȘ","Școală gimnazială",159222,"VARIAŞ","TM"
"3561100108","ȘCOALA GIMNAZIALĂ VALCANI","Școală gimnazială",156758,"VĂLCANI","TM"
"3561101525","ȘCOALA GIMNAZIALĂ VICTOR VLAD DELAMARINA","Școală gimnazială",159268,"VICTOR VLAD DELAMARINA","TM"
"3561101864","ȘCOALA GIMNAZIALĂ VOITEG","Școală gimnazială",159348,"VOITEG","TM"
"3461103872","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ ALEXANDRIA","Centru de Educație Incluzivă",151807,"ALEXANDRIA","TR"
"3461103786","ȘCOALA GIMNAZIALĂ ""ALEXANDRU COLFESCU"" ALEXANDRIA","Școală gimnazială",151807,"ALEXANDRIA","TR"
"3461101377","ȘCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" ALEXANDRIA","Școală gimnazială",151807,"ALEXANDRIA","TR"
"3461100177","ȘCOALA GIMNAZIALĂ ""MIHAI VITEAZUL"" ALEXANDRIA","Școală gimnazială",151807,"ALEXANDRIA","TR"
"3461100616","ȘCOALA GIMNAZIALĂ NR. 7 ALEXANDRIA","Școală gimnazială",151807,"ALEXANDRIA","TR"
"3461103601","ȘCOALA GIMNAZIALĂ ""ȘTEFAN CEL MARE"" ALEXANDRIA","Școală gimnazială",151807,"ALEXANDRIA","TR"
"3461103899","ȘCOALA GIMNAZIALĂ BALACI","Școală gimnazială",152001,"BALACI","TR"
"3461100937","ȘCOALA GIMNAZIALĂ BĂBĂIȚA","Școală gimnazială",152047,"BĂBĂIŢA","TR"
"3461103723","ȘCOALA GIMNAZIALĂ GĂLĂTENI","Școală gimnazială",153044,"BÂSCOVENI","TR"
"3461101124","ȘCOALA GIMNAZIALĂ BECIU","Școală gimnazială",153641,"BECIU","TR"
"3461100566","ȘCOALA GIMNAZIALĂ BEUCA","Școală gimnazială",152813,"BEUCA","TR"
"3461103578","ȘCOALA GIMNAZIALĂ NR. 1 BLEJEȘTI","Școală gimnazială",152092,"BLEJEŞTI","TR"
"3461101083","ȘCOALA GIMNAZIALĂ BOGDANA","Școală gimnazială",152136,"BOGDANA","TR"
"3461101368","LICEUL TEHNOLOGIC ""ANDREI ȘAGUNA"" BOTOROAGA","Liceu",152181,"BOTOROAGA","TR"
"3461100887","ȘCOALA GIMNAZIALĂ ""SFINȚII VOIEVOZI"" BRAGADIRU","Școală gimnazială",152243,"BRAGADIRU","TR"
"3461100955","ȘCOALA GIMNAZIALĂ BRÂNCENI","Școală gimnazială",152261,"BRÂNCENI","TR"
"3461100815","ȘCOALA GIMNAZIALĂ BUJORENI","Școală gimnazială",152289,"BUJORENI","TR"
"3461100575","ȘCOALA GIMNAZIALĂ BUJORU","Școală gimnazială",152323,"BUJORU","TR"
"3461100444","ȘCOALA GIMNAZIALĂ BUZESCU","Școală gimnazială",152341,"BUZESCU","TR"
"3461103637","ȘCOALA GIMNAZIALĂ CĂLINEȘTI","Școală gimnazială",152369,"CĂLINEŞTI","TR"
"3461103619","ȘCOALA GIMNAZIALĂ CĂLMĂȚUIU DE SUS","Școală gimnazială",152476,"CĂLMĂŢUIU DE SUS","TR"
"3461100973","ȘCOALA GIMNAZIALĂ CERVENIA","Școală gimnazială",152519,"CERVENIA","TR"
"3461103881","ȘCOALA GIMNAZIALĂ CIOLĂNEȘTI","Școală gimnazială",152537,"CIOLĂNEŞTII DIN DEAL","TR"
"3461101305","ȘCOALA GIMNAZIALĂ CIUPERCENI","Școală gimnazială",151718,"CIUPERCENI","TR"
"3461103714","ȘCOALA GIMNAZIALĂ NR. 1 COSMEȘTI","Școală gimnazială",152608,"CIUPERCENI","TR"
"3461100218","ȘCOALA GIMNAZIALĂ GRATIA","Școală gimnazială",153080,"CIURARI-DEAL","TR"
"3461100652","ȘCOALA GIMNAZIALĂ CONȚEȘTI","Școală gimnazială",152573,"CONŢEŞTI","TR"
"3461101169","ȘCOALA GIMNAZIALĂ CRÂNGENI","Școală gimnazială",152626,"CRÂNGENI","TR"
"3461101291","ȘCOALA GIMNAZIALĂ CRÂNGU","Școală gimnazială",152671,"CRÂNGU","TR"
"3461100792","ȘCOALA GIMNAZIALĂ CREVENICU","Școală gimnazială",151941,"CREVENICU","TR"
"3461100498","ȘCOALA GIMNAZIALĂ ""GALA GALACTION"" DIDEȘTI","Școală gimnazială",152733,"DIDEŞTI","TR"
"3461100697","ȘCOALA GIMNAZIALĂ NR. 1 DOBROTEȘTI","Școală gimnazială",152779,"DOBROTEŞTI","TR"
"3461103827","ȘCOALA GIMNAZIALĂ DRACEA","Școală gimnazială",152680,"DRACEA","TR"
"3461100679","ȘCOALA GIMNAZIALĂ DRĂCȘENEI","Școală gimnazială",152822,"DRĂCŞANI","TR"
"3461103845","ȘCOALA GIMNAZIALĂ DRĂGĂNEȘTI DE VEDE","Școală gimnazială",152877,"DRĂGĂNEŞTI DE VEDE","TR"
"3461100055","ȘCOALA GIMNAZIALĂ DRĂGĂNEȘTI-VLAȘCA","Școală gimnazială",152911,"DRĂGĂNEŞTI-VLAŞCA","TR"
"3461100851","ȘCOALA GIMNAZIALĂ FÂNTÂNELE","Școală gimnazială",154488,"FÂNTÂNELE","TR"
"3461103768","ȘCOALA GIMNAZIALĂ FRĂSINET","Școală gimnazială",152065,"FRĂSINET","TR"
"3461103777","ȘCOALA GIMNAZIALĂ FRUMOASA","Școală gimnazială",153008,"FRUMOASA","TR"
"3461100928","ȘCOALA GIMNAZIALĂ FURCULEȘTI","Școală gimnazială",152957,"FURCULEŞTI","TR"
"3461100082","ȘCOALA GIMNAZIALĂ NECŞEŞTI","Școală gimnazială",153464,"GÂRDEŞTI","TR"
"3461100806","ȘCOALA GIMNAZIALĂ NR. 1 ISLAZ","Școală gimnazială",151745,"ISLAZ","TR"
"3461101341","ȘCOALA GIMNAZIALĂ IZVOARELE","Școală gimnazială",153115,"IZVOARELE","TR"
"3461100765","ȘCOALA GIMNAZIALĂ LISA","Școală gimnazială",153133,"LISA","TR"
"3461100901","ȘCOALA GIMNAZIALĂ LIȚA","Școală gimnazială",151772,"LIŢA","TR"
"3461101142","ȘCOALA GIMNAZIALĂ NR. 1 LUNCA","Școală gimnazială",153160,"LUNCA","TR"
"3461100747","ȘCOALA GIMNAZIALĂ MAVRODIN","Școală gimnazială",153213,"MAVRODIN","TR"
"3461101038","ȘCOALA GIMNAZIALĂ MĂGURA","Școală gimnazială",153259,"MĂGURA","TR"
"3461100521","ȘCOALA GIMNAZIALĂ NR. 1 MĂLDĂENI","Școală gimnazială",153286,"MĂLDĂENI","TR"
"3461101151","ȘCOALA GIMNAZIALĂ NR. 1 MÂRZĂNEȘTI","Școală gimnazială",153348,"MÂRZĂNEŞTI","TR"
"3461101011","ȘCOALA GIMNAZIALĂ MERENI","Școală gimnazială",153302,"MERENII DE JOS","TR"
"3461101228","ȘCOALA GIMNAZIALĂ MOȘTENI","Școală gimnazială",153393,"MOŞTENI","TR"
"3461101187","ȘCOALA GIMNAZIALĂ NANOV","Școală gimnazială",151825,"NANOV","TR"
"3461100738","ȘCOALA GIMNAZIALĂ NĂSTURELU","Școală gimnazială",153419,"NĂSTURELU","TR"
"3461100593","ȘCOALA GIMNAZIALĂ NENCIULEȘTI","Școală gimnazială",153222,"NENCIULEŞTI","TR"
"3461103569","ȘCOALA GIMNAZIALĂ CĂLMĂŢUIU","Școală gimnazială",152458,"NICOLAE BĂLCESCU","TR"
"3461101002","LICEUL TEORETIC OLTENI","Liceu",153482,"OLTENI","TR"
"3461100503","ȘCOALA GIMNAZIALĂ NR. 1 ORBEASCA","Școală gimnazială",153534,"ORBEASCA DE SUS","TR"
"3461103854","ȘCOALA GIMNAZIALĂ ""GRIGORE DIMITRIE GHICA"" PERETU","Școală gimnazială",153552,"PERETU","TR"
"3461100702","LICEUL TEORETIC PIATRA","Liceu",153570,"PIATRA","TR"
"3461103759","ȘCOALA GIMNAZIALĂ PIETROȘANI","Școală gimnazială",153598,"PIETROŞANI","TR"
"3461100711","ȘCOALA GIMNAZIALĂ PLOPII SLĂVITEȘTI","Școală gimnazială",153632,"PLOPII-SLĂVITEŞTI","TR"
"3461100774","ȘCOALA GIMNAZIALĂ PLOSCA","Școală gimnazială",153614,"PLOSCA","TR"
"3461101332","ȘCOALA GIMNAZIALĂ NR. 1 POENI","Școală gimnazială",153703,"POENI","TR"
"3461101178","ȘCOALA GIMNAZIALĂ POROSCHIA","Școală gimnazială",151843,"POROSCHIA","TR"
"3461101115","ȘCOALA GIMNAZIALĂ PURANI","Școală gimnazială",154264,"PURANII DE SUS","TR"
"3461103809","ȘCOALA GIMNAZIALĂ PUTINEIU","Școală gimnazială",153838,"PUTINEIU","TR"
"3461100512","ȘCOALA GIMNAZIALĂ RĂDOIEȘTI","Școală gimnazială",153892,"RĂDOIEŞTI-DEAL","TR"
"3461100132","ȘCOALA GIMNAZIALĂ RĂSMIREȘTI","Școală gimnazială",153918,"RĂSMIREŞTI","TR"
"3461100607","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ ROȘIORI DE VEDE","Centru de Educație Incluzivă",151889,"ROSIORI DE VEDE","TR"
"3461100634","ȘCOALA GIMNAZIALĂ ""ALEXANDRU DEPĂRĂȚEANU"" ROȘIORI DE VEDE","Școală gimnazială",151889,"ROSIORI DE VEDE","TR"
"3461100643","ȘCOALA GIMNAZIALĂ ""DAN BERINDEI"" ROȘIORI DE VEDE","Școală gimnazială",151889,"ROSIORI DE VEDE","TR"
"3461100688","ȘCOALA GIMNAZIALĂ ""MIHAI EMINESCU"" ROȘIORI DE VEDE","Școală gimnazială",151889,"ROSIORI DE VEDE","TR"
"3461100548","ȘCOALA GIMNAZIALĂ ""ZAHARIA STANCU"" ROȘIORI DE VEDE","Școală gimnazială",151889,"ROSIORI DE VEDE","TR"
"3461101219","ȘCOALA PROFESIONALĂ SAELELE","Școală profesională / Învățământ dual",153197,"SAELELE","TR"
"3461101237","ȘCOALA GIMNAZIALĂ SALCIA","Școală gimnazială",153945,"SALCIA","TR"
"3461101056","ȘCOALA GIMNAZIALĂ SĂCENI","Școală gimnazială",153981,"SĂCENI","TR"
"3461100982","ȘCOALA GIMNAZIALĂ SÂRBENI","Școală gimnazială",154317,"SÂRBENII DE JOS","TR"
"3461100869","ȘCOALA GIMNAZIALĂ ""ANGHEL MANOLACHE"" SCRIOAȘTEA","Școală gimnazială",154022,"SCRIOAŞTEA","TR"
"3461100209","ȘCOALA GIMNAZIALĂ SCURTU MARE","Școală gimnazială",154077,"SCURTU MARE","TR"
"3461100557","ȘCOALA GIMNAZIALĂ SEACA","Școală gimnazială",154148,"SEACA","TR"
"3461100123","ȘCOALA GIMNAZIALĂ SEGARCEA VALE","Școală gimnazială",154193,"SEGARCEA-VALE","TR"
"3461100046","ȘCOALA GIMNAZIALĂ SFINȚEȘTI","Școală gimnazială",154175,"SFINŢEŞTI","TR"
"3461101386","ȘCOALA GIMNAZIALĂ SILIȘTEA","Școală gimnazială",154237,"SILIŞTEA","TR"
"3461100489","ȘCOALA GIMNAZIALĂ ""MARIN PREDA"" SILIȘTEA GUMEȘTI","Școală gimnazială",154291,"SILIŞTEA-GUMEŞTI","TR"
"3461100756","ȘCOALA GIMNAZIALĂ SLOBOZIA MÂNDRA","Școală gimnazială",154353,"SLOBOZIA MÂNDRA","TR"
