"SIIIR","Denumire","Categorie","SIRUTA","Localitate","Judet"
"1661105365","LICEUL TEHNOLOGIC AUTO CRAIOVA","Liceu tehnologic / Școală profesională",69919,"CRAIOVA","DJ"
"1661105347","LICEUL TEHNOLOGIC ""CONSTANTIN BRANCUSI"" CRAIOVA","Liceu tehnologic / Școală profesională",69919,"CRAIOVA","DJ"
"1661104771","LICEUL TEHNOLOGIC ""COSTIN D. NENITESCU"" CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661104477","LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661105478","LICEUL TEHNOLOGIC ""GEORGE BIBESCU"" CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661106027","LICEUL TEHNOLOGIC SPECIAL ""BEETHOVEN"" CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661105392","LICEUL TEHNOLOGIC ""STEFAN ODOBLEJA"" CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661104631","LICEUL TEHNOLOGIC TRANSPORTURI CAI FERATE CRAIOVA","Liceu tehnologic / Școală profesională",69919,"CRAIOVA","DJ"
"1661104866","LICEUL ""TRAIAN VUIA"" CRAIOVA","Liceu",69919,"CRAIOVA","DJ"
"1661105234","SCOALA PROFESIONALA DANETI","Liceu tehnologic / Școală profesională",71965,"DANEŢI","DJ"
"1661102005","SCOALA GIMNAZIALA ""CAROL AL II-LEA"" DIOSTI","Școală gimnazială",72061,"DIOŞTI","DJ"
"1661101985","LICEUL TEHNOLOGIC ""DIMITRIE FILISANU"" FILIASI","Liceu tehnologic / Școală profesională",70423,"FILIAŞI","DJ"
"1661104925","SCOALA GIMNAZIALA GALICEA MARE","Școală gimnazială",72392,"GALICEA MARE","DJ"
"1661104346","SCOALA GIMNAZIALA GIUBEGA","Școală gimnazială",72515,"GIUBEGA","DJ"
"1661104414","SCOALA GIMNAZIALA ""NICA BARBU LOCUSTEANU"" LEU","Școală gimnazială",72935,"LEU","DJ"
"1661105252","LICEUL TEHNOLOGIC ""ALEXANDRU MACEDONSKI"" MELINESTI","Liceu tehnologic / Școală profesională",73111,"MELINEŞTI","DJ"
"1661104753","SCOALA GIMNAZIALA NR. 1 MOTATEI","Școală gimnazială",73344,"MOŢĂŢEI","DJ"
"1661104821","LICEUL TEHNOLOGIC ""CONSTANTIN NICOLAESCU-PLOPSOR"" PLENITA","Liceu tehnologic / Școală profesională",73718,"PLENIŢA","DJ"
"1661101913","LICEUL TEORETIC ""GEORGE ST. MARINCU"" POIANA MARE","Liceu",73745,"POIANA MARE","DJ"
"1661105659","LICEUL TEHNOLOGIC ""HORIA VINTILA"" SEGARCEA","Liceu tehnologic / Școală profesională",70511,"SEGARCEA","DJ"
"1661104798","SCOALA GIMNAZIALA ""BARBU IONESCU"" URZICUTA","Școală gimnazială",74563,"URZICUŢA","DJ"
"1661105433","SCOALA PROFESIONALA VALEA STANCIULUI","Liceu tehnologic / Școală profesională",74590,"VALEA STANCIULUI","DJ"
"1861105828","LICEUL TEHNOLOGIC BAIA DE FIER","Liceu",78720,"BAIA DE FIER","GJ"
"1861106295","LICEUL TEHNOLOGIC BALTENI","Liceu",79013,"BÂLTENI","GJ"
"1861106146","LICEUL TEHNOLOGIC BARSESTI","Liceu",77830,"BÂRSEŞTI","GJ"
"1861105484","COLEGIUL ""MIHAI VITEAZUL"" BUMBESTI-JIU","Colegiu",79317,"BUMBEŞTI-JIU","GJ"
"1861100045","LICEUL TEHNOLOGIC BUSTUCHIN","Liceu",79415,"BUSTUCHIN","GJ"
"1861105439","COLEGIUL TEHNIC MATASARI","Colegiu",80855,"MĂTĂSARI","GJ"
"1861104664","COLEGIUL TEHNIC MOTRU","Colegiu",78150,"MOTRU","GJ"
"1861100036","LICEUL TEORETIC NOVACI","Liceu",78267,"NOVACI","GJ"
"1861106164","SCOALA GIMNAZIALA PADES","Școală gimnazială",81166,"PADEŞ","GJ"
"1861105706","LICEUL TEHNOLOGIC ""C-TIN BRANCUSI""- PESTISANI","Liceu",81193,"PEŞTIŞANI","GJ"
"1861106191","LICEUL TEHNOLOGIC ROSIA DE AMARADIA","Liceu",81503,"ROŞIA DE AMARADIA","GJ"
"1861106101","LICEUL TEHNOLOGIC ROSIA JIU, FARCASESTI","Liceu",80338,"ROŞIA JIU","GJ"
"1861105914","COLEGIUL ""GHEORGHE TATARESCU"" ROVINARI","Colegiu",79059,"ROVINARI","GJ"
"1861105923","LICEUL TEHNOLOGIC STOINA","Liceu",82323,"STOINA","GJ"
"1861105891","SCOALA GIMNAZIALA NR.1 ""G.USCATESCU"" TG-CARBUNESTI","Școală gimnazială",78338,"TÂRGU CĂRBUNEŞTI","GJ"
"1861100027","CENTRUL ŞCOLAR PENTRU EDUCAŢIE INCLUZIVĂ TG-JIU","Centru de Educație Incluzivă",77821,"TÂRGU JIU","GJ"
"1861105638","COLEGIUL AUTO ""TRAIAN VUIA"" TG-JIU","Colegiu",77821,"TÂRGU JIU","GJ"
"1861105751","COLEGIUL ECONOMIC ""VIRGIL MADGEARU"" TG-JIU","Colegiu",77821,"TÂRGU JIU","GJ"
"1861105864","COLEGIUL TEHNIC ""G-RAL GHEORGHE MAGHERU"" TG-JIU","Colegiu",77821,"TÂRGU JIU","GJ"
"1861105968","COLEGIUL TEHNIC ""HENRI COANDA"" TG-JIU","Colegiu",77821,"TÂRGU JIU","GJ"
"1861105353","COLEGIUL TEHNIC ""ION MINCU"" TG-JIU","Colegiu",77821,"TÂRGU JIU","GJ"
"1861106205","COLEGIUL TEHNIC NR 2 TG-JIU","Colegiu",77821,"TÂRGU JIU","GJ"
"1861105362","LICEUL ENERGETIC TG-JIU","Liceu",77821,"TÂRGU JIU","GJ"
"1861105403","LICEUL TEHNOLOGIC TISMANA","Liceu",82449,"TISMANA","GJ"
"1861106241","LICEUL TEHNOLOGIC TURBUREA","Liceu",82564,"TURBUREA","GJ"
"1861106096","LICEUL TEHNOLOGIC TURCENI","Liceu",82626,"TURCENI","GJ"
"1861106024","LICEUL TEHNOLOGIC TICLENI","Liceu",78463,"ŢICLENI","GJ"
"1761104679","LICEUL TEHNOLOGIC ""PAUL BUJOR"", ORAS BERESTI","Liceu tehnologic / Școală profesională",75347,"BEREŞTI","GL"
"1761100874","SCOALA GIMNAZIALA ""NATALIA NEGRU"", COMUNA BUCIUMENI","Școală gimnazială",75828,"BUCIUMENI","GL"
"1761100033","SCOALA GIMNAZIALA NR.1, COMUNA CAVADINESTI","Școală gimnazială",75873,"CAVADINEŞTI","GL"
"1761100725","LICEUL TEHNOLOGIC NR.1, COMUNA COROD","Liceu tehnologic / Școală profesională",75962,"COROD","GL"
"1761101468","LICEUL TEHNOLOGIC NR.1, COMUNA CUDALBI","Liceu",76166,"CUDALBI","GL"
"1761104394","SCOALA GIMNAZIALA ""PROF.EMIL PANAITESCU"", COMUNA CUDALBI","Școală gimnazială",76166,"CUDALBI","GL"
"1761100458","SCOALA GIMNAZIALA NR.1, COMUNA DRAGUSENI","Școală gimnazială",76184,"DRĂGUŞENI","GL"
"1761104702","COLEGIUL DE INDUSTRIE ALIMENTARA ""ELENA DOAMNA"", LOCALITATEA GALATI","Liceu tehnologic / Școală profesională",75105,"GALAŢI","GL"
"1761100969","COLEGIUL ECONOMIC ""VIRGIL MADGEARU"", LOCALITATEA GALATI","Liceu tehnologic / Școală profesională",75105,"GALAŢI","GL"
"1761101043","LICEUL DE TRANSPORTURI AUTO ""TRAIAN VUIA"", MUNICIPIUL GALATI","Liceu",75105,"GALAŢI","GL"
"1761100684","LICEUL DE TURISM SI ALIMENTATIE ""DUMITRU MOTOC"", MUNICIPIUL GALATI","Liceu",75105,"GALAŢI","GL"
"1761101717","LICEUL TEHNOLOGIC ""ANGHEL SALIGNY"", LOCALITATEA GALATI","Liceu tehnologic / Școală profesională",75105,"GALAŢI","GL"
"1761104358","LICEUL TEHNOLOGIC ""AUREL VLAICU"", MUNICIPIUL GALATI","Liceu",75105,"GALAŢI","GL"
"1761100752","LICEUL TEHNOLOGIC ""CAROL I"", MUNICIPIUL GALATI","Liceu",75105,"GALAŢI","GL"
"1761101052","LICEUL TEHNOLOGIC ""GENERAL DE MARINA NICOLAE DUMITRESCU MAICAN"", LOCALITATEA GALATI","Școală postliceală",75105,"GALAŢI","GL"
"1761101581","LICEUL TEHNOLOGIC ""PAUL DIMO"", MUNICIPIUL GALATI","Școală postliceală",75105,"GALAŢI","GL"
"1761100214","LICEUL TEHNOLOGIC ""RADU NEGRU"", LOCALITATEA GALATI","Școală postliceală",75105,"GALAŢI","GL"
"1761100128","LICEUL TEHNOLOGIC ""SIMION MEHEDINTI"", LOCALITATEA GALATI","Școală postliceală",75105,"GALAŢI","GL"
"1761104584","LICEUL TEORETIC ""SFANTA MARIA"", LOCALITATEA GALATI","Liceu",75105,"GALAŢI","GL"
"1761104498","SCOALA PROFESIONALA SPECIALA ""EMIL GARLEANU"", LOCALITATEA GALATI","Școală profesională / Învățământ dual",75105,"GALAŢI","GL"
"1761104376","SCOALA GIMNAZIALA NR.1, COMUNA GHIDIGENI","Școală gimnazială",76415,"GHIDIGENI","GL"
"1761100069","SCOALA GIMNAZIALA NR.1, COMUNA GRIVITA","Școală gimnazială",76567,"GRIVIŢA","GL"
"1761101509","SCOALA PROFESIONALA ""HORTENSIA PAPADAT BENGESCU"", COMUNA IVESTI","Liceu tehnologic / Școală profesională",76610,"IVEŞTI","GL"
"1761100562","SCOALA GIMNAZIALA NR.2, COMUNA LIESTI","Școală gimnazială",76683,"LIEŞTI","GL"
"1761100924","SCOALA GIMNAZIALA NR.1, COMUNA MATCA","Școală gimnazială",76709,"MATCA","GL"
"1761100015","LICEUL TEHNOLOGIC ""COSTACHE CONACHI"", COMUNA PECHEA","Liceu tehnologic / Școală profesională",76978,"PECHEA","GL"
"1761101563","LICEUL TEHNOLOGIC ""EREMIA GRIGORESCU"", ORAS TG.BUJOR","Liceu",75481,"TÂRGU BUJOR","GL"
"1761101495","COLEGIUL NATIONAL DE AGRICULTURA SI ECONOMIE, LOCALITATEA TECUCI","Colegiu",75212,"TECUCI","GL"
"1761104331","LICEUL TEHNOLOGIC ""ELENA CARAGIANI"", LOCALITATEA TECUCI","Liceu tehnologic / Școală profesională",75212,"TECUCI","GL"
"1761104548","LICEUL TEHNOLOGIC ""OVID CALEDONIU"", LOCALITATEA TECUCI","Școală postliceală",75212,"TECUCI","GL"
"1761104557","LICEUL TEHNOLOGIC ""TUDOR VLADIMIRESCU"", COMUNA TUDOR VLADIMIRESCU","Liceu tehnologic / Școală profesională",77322,"TUDOR VLADIMIRESCU","GL"
"1761100553","SCOALA GIMNAZIALA ""DOAMNA NICA"", COMUNA VALEA MARULUI","Școală gimnazială",77484,"VALEA MĂRULUI","GL"
"5261100781","LICEUL TEHNOLOGIC ”DIMITRIE BOLINTINEANU” BOLINTIN VALE","Liceu tehnologic / Școală profesională",101207,"BOLINTIN-VALE","GR"
"5261101511","LICEUL TEHNOLOGIC ”MIHAI VITEAZUL” CĂLUGĂRENI",NA,101671,"CĂLUGĂRENI","GR"
"5261101375","COLEGIUL TEHNIC ”VICEAMIRAL IOAN BĂLĂNESCU” GIURGIU","Școală postliceală",100530,"GIURGIU","GR"
"5261101072","LICEUL TEHNOLOGIC ”ION BARBU” GIURGIU","Liceu tehnologic / Școală profesională",100530,"GIURGIU","GR"
"5261101113","LICEUL ”UDRIȘTE NĂSTUREL” HOTARELE","Liceu",103648,"HOTARELE","GR"
"5261100799","LICEUL TEHNOLOGIC ”TIU DUMITRESCU” MIHĂILEȘTI","Liceu tehnologic / Școală profesională",104145,"MIHĂILEŞTI","GR"
"2061100864","LICEUL TEHNOLOGIC ""OVID DENSUSIANU"" CĂLAN","Liceu tehnologic / Școală profesională",87433,"CĂLAN","HD"
"2061100855","LICEUL TEHNOLOGIC ""CRIȘAN"" CRIȘCIOR","Liceu",87371,"CRIŞCIOR","HD"
"2061100742","LICEUL TEHNOLOGIC ENERGETIC ""DRAGOMIR HURMUZESCU"" DEVA","Liceu",86696,"DEVA","HD"
"2061100059","LICEUL TEHNOLOGIC ""GRIGORE MOISIL"" DEVA","Liceu tehnologic / Școală profesională",86696,"DEVA","HD"
"2061100769","LICEUL TEHNOLOGIC ""TRANSILVANIA"" DEVA","Liceu",86696,"DEVA","HD"
"2061100891","LICEUL TEORETIC ""TEGLAS GABOR"" DEVA","Liceu",86696,"DEVA","HD"
"2061103347","LICEUL TEHNOLOGIC AGRICOL ""ALEXANDRU BORZA"" GEOAGIU","Liceu",89570,"GEOAGIU","HD"
"2061100692","LICEUL TEORETIC ""I. C. BRĂTIANU"" HAȚEG","Liceu",87585,"HAŢEG","HD"
"2061100421","COLEGIUL ECONOMIC ""EMANUIL GOJDU"" HUNEDOARA","Colegiu",86829,"HUNEDOARA","HD"
"2061100145","LICEUL TEHNOLOGIC ""CONSTANTIN BURSAN"" HUNEDOARA","Liceu tehnologic / Școală profesională",86829,"HUNEDOARA","HD"
"2061100023","LICEUL TEHNOLOGIC ""MATEI CORVIN"" HUNEDOARA","Colegiu",86829,"HUNEDOARA","HD"
"2061103252","LICEUL TEORETIC ""SILVIU DRAGOMIR"" ILIA","Liceu",89865,"ILIA","HD"
"2061100163","LICEUL TEHNOLOGIC LUPENI","Liceu",87068,"LUPENI","HD"
"2061101042","LICEUL TEHNOLOGIC ""NICOLAUS OLAHUS"" ORĂȘTIE","Liceu",87647,"ORĂŞTIE","HD"
"2061100439","COLEGIUL TEHNIC ""CONSTANTIN BRÂNCUŞI"" PETRILA","Liceu tehnologic / Școală profesională",87086,"PETRILA","HD"
"2061100629","COLEGIUL ECONOMIC ""HERMES"" PETROȘANI","Colegiu",87004,"PETROŞANI","HD"
"2061100674","LICEUL TEHNOLOGIC ""DIMITRIE LEONIDA"" PETROȘANI","Liceu tehnologic / Școală profesională",87004,"PETROŞANI","HD"
"2061101024","LICEUL TEHNOLOGIC DE TRANSPORT FEROVIAR ""ANGHEL SALIGNY"" SIMERIA","Liceu",87674,"SIMERIA","HD"
"2061100484","CENTRU DE PEDAGOGIE CURATIVĂ SIMERIA","Liceu tehnologic / Școală profesională",87709,"SIMERIA VECHE","HD"
"2061100923","LICEUL TEHNOLOGIC ""RETEZAT"" URICANI","Școală profesională / Învățământ dual",87148,"URICANI","HD"
"2061100986","LICEUL TEHNOLOGIC ""MIHAI VITEAZU"" VULCAN","Liceu",87184,"VULCAN","HD"
"1961103829","LICEUL TEHNOLOGIC ""LIVIU REBREANU"" BĂLAN","Liceu tehnologic / Școală profesională",83473,"BĂLAN","HR"
"1961100057","LICEUL TEHNOLOGIC ""ZIMMETHAUSEN"" BORSEC","Liceu tehnologic / Școală profesională",83507,"BORSEC","HR"
"1961103865","LICEUL TEHNOLOGIC CORBU","Liceu",84157,"CORBU","HR"
"1961104685","LICEUL TEHNOLOGIC CORUND","Liceu tehnologic / Școală profesională",84184,"CORUND","HR"
"1961104735","LICEUL TEHNOLOGIC ""ZEYK DOMOKOS"" CRISTURU SECUIESC","Liceu tehnologic / Școală profesională",83534,"CRISTURU SECUIESC","HR"
"1961103987","LICEUL TEHNOLOGIC ""PETŐFI SÁNDOR"" DĂNEŞTI","Liceu tehnologic / Școală profesională",84246,"DĂNEŞTI","HR"
"1961103811","LICEUL TEHNOLOGIC ""PUSKÁS TIVADAR"" DITRĂU","Liceu tehnologic / Școală profesională",84353,"DITRĂU","HR"
"1961103716","COLEGIUL TEHNIC ""BATTHYÁNY IGNÁC"" GHEORGHENI","Școală postliceală",83570,"GHEORGHENI","HR"
"1961104717","LICEUL TEHNOLOGIC ""FOGARASY MIHÁLY"" GHEORGHENI","Liceu",83570,"GHEORGHENI","HR"
"1961103752","LICEUL TEHNOLOGIC ""SÖVÉR ELEK"" JOSENI","Liceu tehnologic / Școală profesională",84567,"JOSENI","HR"
"1961104405","LICEUL TEOLOGIC ROMANO-CATOLIC ""SZENT ERZSÉBET"" LUNCA DE SUS","Liceu",84763,"LUNCA DE SUS","HR"
"1961104156","LICEUL TEHNOLOGIC ""JOANNES KAJONI"" MIERCUREA CIUC","Liceu tehnologic / Școală profesională",83339,"MIERCUREA CIUC","HR"
"1961104346","LICEUL TEHNOLOGIC ""KÓS KÁROLY"" MIERCUREA CIUC","Școală postliceală",83339,"MIERCUREA CIUC","HR"
"1961104296","LICEUL TEHNOLOGIC ""SZÉKELY KÁROLY"" MIERCUREA CIUC","Școală postliceală",83339,"MIERCUREA CIUC","HR"
"1961104875","LICEUL TEHNOLOGIC ""VENCZEL JÓZSEF"" MIERCUREA CIUC","Liceu tehnologic / Școală profesională",83339,"MIERCUREA CIUC","HR"
"1961104061","ȘCOALA PROFESIONALĂ SPECIALĂ ""SZENT ANNA"" MIERCUREA CIUC","Liceu tehnologic / Școală profesională",83339,"MIERCUREA CIUC","HR"
"1961103761","LICEUL TEHNOLOGIC ""BÁNYAI JÁNOS"" ODORHEIU SECUIESC","Liceu tehnologic / Școală profesională",83142,"ODORHEIU SECUIESC","HR"
"1961104622","LICEUL TEHNOLOGIC ""EÖTVÖS JÓZSEF"" ODORHEIU SECUIESC","Liceu tehnologic / Școală profesională",83142,"ODORHEIU SECUIESC","HR"
"1961104916","LICEUL TEHNOLOGIC ""KÓS KÁROLY"" ODORHEIU SECUIESC","Liceu tehnologic / Școală profesională",83142,"ODORHEIU SECUIESC","HR"
"1961104604","ȘCOALA GIMNAZIALĂ ""DR.LUKÁCS MIHÁLY"" PLĂIEŞII DE JOS","Școală gimnazială",85298,"PLĂIEŞII DE JOS","HR"
"1961104111","LICEUL TEHNOLOGIC ""TIVAI NAGY IMRE"" SÂNMARTIN","Liceu tehnologic / Școală profesională",85797,"SÂNMARTIN","HR"
"1961104563","LICEUL ""MIRON CRISTEA"" SUBCETATE","Liceu",85886,"SUBCETATE","HR"
"1961104518","COLEGIUL NAȚIONAL ""MIHAI EMINESCU"" TOPLIŢA","Școală postliceală",83641,"TOPLIŢA","HR"
"1961104052","LICEUL TEHNOLOGIC ""GÁBOR ÁRON"" VLĂHIȚA","Liceu tehnologic / Școală profesională",83758,"VLĂHIŢA","HR"
"2361101286","COLEGIUL SILVIC “THEODOR PIETRARU“ BRĂNEȘTI","Colegiu",101305,"BRĂNEŞTI","IF"
"2361101829","LICEUL TEHNOLOGIC ""CEZAR NICOLAU"" BRĂNEȘTI","Liceu",101305,"BRĂNEŞTI","IF"
"2361101621","LICEUL TEHNOLOGIC ""BARBU A. ŞTIRBEY"" BUFTEA","Liceu",100585,"BUFTEA","IF"
"2361102328","LICEUL TEHNOLOGIC ""DUMITRU DUMITRESCU"" BUFTEA","Liceu tehnologic / Școală profesională",100585,"BUFTEA","IF"
"2361101345","LICEUL TEHNOLOGIC ""PAMFIL ȘEICARU"" CIOROGÂRLA","Liceu",101966,"CIOROGÂRLA","IF"
"2361102111","LICEUL TEHNOLOGIC ""VINTILĂ BRĂTIANU"" DRAGOMIREȘTI VALE","Liceu",102614,"DRAGOMIREŞTI-VALE","IF"
"2161101253","LICEUL TEHNOLOGIC ""IORDACHE ZOSSIMA"" ARMĂŞEŞTI","Liceu tehnologic / Școală profesională",100889,"ARMĂŞEŞTI","IL"
"2161101063","ŞCOALA PROFESIONALĂ BORDUŞANI","Școală profesională / Învățământ dual",92998,"BORDUŞANI","IL"
"2161101366","ŞCOALA PROFESIONALĂ CĂZĂNEŞTI","Liceu tehnologic / Școală profesională",93076,"CĂZĂNEŞTI","IL"
"2161100754","LICEUL TEHNOLOGIC ""ANGHEL SALIGNY"" FETEŞTI","Liceu tehnologic / Școală profesională",92710,"FETEŞTI","IL"
"2161101416","LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARĂ FETEŞTI","Liceu tehnologic / Școală profesională",92710,"FETEŞTI","IL"
"2161101497","LICEUL TEHNOLOGIC FIERBINŢI-TÂRG","Liceu tehnologic / Școală profesională",102758,"FIERBINŢI-TÂRG","IL"
"2161100763","ŞCOALA PROFESIONALĂ ""ARETA TEODORESCU"" GRIVIŢA","Liceu tehnologic / Școală profesională",93744,"GRIVIŢA","IL"
"2161100632","ŞCOALA PROFESIONALĂ REVIGA","Liceu tehnologic / Școală profesională",94278,"REVIGA","IL"
"2161100971","ŞCOALA PROFESIONALĂ SCÂNTEIA","Liceu tehnologic / Școală profesională",94438,"SCÂNTEIA","IL"
"2161100998","LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA","Liceu tehnologic / Școală profesională",92667,"SLOBOZIA","IL"
"2161100849","LICEUL TEHNOLOGIC ""ÎNĂLŢAREA DOMNULUI"" SLOBOZIA","Liceu tehnologic / Școală profesională",92667,"SLOBOZIA","IL"
"2161100953","LICEUL TEHNOLOGIC ""MIHAI EMINESCU"" SLOBOZIA","Liceu tehnologic / Școală profesională",92667,"SLOBOZIA","IL"
"2161101072","ȘCOALA PROFESIONALĂ SPECIALĂ""ION TEODORESCU"" SLOBOZIA","Școală profesională / Învățământ dual",92667,"SLOBOZIA","IL"
"2161101348","ŞCOALA PROFESIONALĂ TRAIAN","Liceu tehnologic / Școală profesională",93762,"TRAIAN","IL"
"2161101271","LICEUL TEHNOLOGIC ŢĂNDĂREI","Liceu tehnologic / Școală profesională",92774,"ŢĂNDĂREI","IL"
"2161101262","LICEUL TEHNOLOGIC ""SF.ECATERINA"" URZICENI","Liceu tehnologic / Școală profesională",100692,"URZICENI","IL"
"2161101099","LICEUL TEHNOLOGIC URZICENI","Liceu tehnologic / Școală profesională",100692,"URZICENI","IL"
"2261104707","LICEUL TEHNOLOGIC ""VICTOR MIHĂILESCU CRAIU"", BELCEŞTI","Liceu tehnologic / Școală profesională",95881,"BELCEŞTI","IS"
"2261105319","ȘCOALA PROFESIONALĂ, BRĂEȘTI","Liceu tehnologic / Școală profesională",96067,"BRĂEŞTI","IS"
"2261106591","ȘCOALA PROFESIONALĂ, COARNELE CAPREI","Liceu tehnologic / Școală profesională",96343,"COARNELE CAPREI","IS"
"2261105337","ȘCOALA PROFESIONALĂ ""STEFAN CEL MARE"", COTNARI","Școală profesională / Învățământ dual",96487,"COTNARI","IS"
"2261102732","ȘCOALA PROFESIONALĂ, COZMESTI","Liceu tehnologic / Școală profesională",96600,"COZMEŞTI","IS"
"2261105649","ȘCOALA PROFESIONALĂ, CRISTEȘTI","Liceu tehnologic / Școală profesională",96646,"CRISTEŞTI","IS"
"2261106383","ȘCOALA PROFESIONALĂ, DAGÂŢA","Liceu tehnologic / Școală profesională",96726,"DAGÂŢA","IS"
"2261102596","ȘCOALA PROFESIONALĂ, DUMEȘTI","Liceu tehnologic / Școală profesională",96959,"DUMEŞTI","IS"
"2261106451","ŞCOALA PROFESIONALĂ, FÂNTÂNELE","Liceu tehnologic / Școală profesională",97081,"FÂNTÂNELE","IS"
"2261105061","ȘCOALA PROFESIONALĂ, FOCURI","Liceu tehnologic / Școală profesională",97072,"FOCURI","IS"
"2261106103","ȘCOALA PROFESIONALĂ, GROPNIŢA","Liceu tehnologic / Școală profesională",97330,"GROPNIŢA","IS"
"2261105798","LICEUL TEORETIC ""BOGDAN VODĂ"", HĂLĂUCEŞTI","Liceu",97447,"HĂLĂUCEŞTI","IS"
"2261104526","LICEUL TEHNOLOGIC, HÂRLĂU","Liceu tehnologic / Școală profesională",95364,"HÂRLĂU","IS"
"2261102569","ȘCOALA PROFESIONALĂ, HOLBOCA","Liceu tehnologic / Școală profesională",95168,"HOLBOCA","IS"
"2261104639","COLEGIUL AGRICOL ŞI DE INDUSTRIE ALIMENTARĂ ""VASILE ADAMACHI"", IAŞI","Colegiu",95079,"IAŞI","IS"
"2261105554","COLEGIUL TEHNIC ""GHEORGHE ASACHI"", IAŞI","Colegiu",95079,"IAŞI","IS"
"2261106718","COLEGIUL TEHNIC ""IOAN C. ŞTEFĂNESCU"", IAŞI","Colegiu",95079,"IAŞI","IS"
"2261105156","COLEGIUL TEHNIC ""ION HOLBAN"", IAȘI","Colegiu",95079,"IAŞI","IS"
"2261106528","COLEGIUL TEHNIC ""MIHAIL STURDZA"", IAŞI","Colegiu",95079,"IAŞI","IS"
"2261106071","LICEUL TEHNOLOGIC DE ELECTRONICĂ ŞI TELECOMUNICAŢII ""GHEORGHE MÂRZESCU"", IAŞI","Liceu",95079,"IAŞI","IS"
"2261106017","LICEUL TEHNOLOGIC DE MECATRONICĂ ȘI AUTOMATIZĂRI, IAȘI","Liceu tehnologic / Școală profesională",95079,"IAŞI","IS"
"2261106564","LICEUL TEHNOLOGIC DE TRANSPORTURI ȘI DE CONSTRUCȚII, IAŞI","Liceu tehnologic / Școală profesională",95079,"IAŞI","IS"
"2261105373","LICEUL TEHNOLOGIC ""DIMITRIE LEONIDA"", IAŞI","Liceu",95079,"IAŞI","IS"
"2261106442","LICEUL TEHNOLOGIC ECONOMIC DE TURISM, IAŞI","Liceu tehnologic / Școală profesională",95079,"IAŞI","IS"
"2261106121","LICEUL TEHNOLOGIC ECONOMIC ""VIRGIL MADGEARU"", IAŞI","Liceu",95079,"IAŞI","IS"
"2261105165","LICEUL TEHNOLOGIC ""PETRU PONI"", IAȘI","Liceu tehnologic / Școală profesională",95079,"IAŞI","IS"
"2261104788","LICEUL TEHNOLOGIC SPECIAL ""VASILE PAVELCU"", IAȘI","Liceu tehnologic / Școală profesională",95079,"IAŞI","IS"
"2261104517","ȘCOALA PROFESIONALĂ, LESPEZI","Liceu tehnologic / Școală profesională",97615,"LESPEZI","IS"
"2261106433","ȘCOALA PROFESIONALĂ, LUNGANI","Liceu tehnologic / Școală profesională",97731,"LUNGANI","IS"
"2261104734","LICEUL TEHNOLOGIC AGRICOL ""MIHAIL KOGALNICEANU"", MIROSLAVA","Liceu",97928,"MIROSLAVA","IS"
"2261105364","ȘCOALA PROFESIONALĂ, MOGOSESTI","Liceu tehnologic / Școală profesională",98122,"MOGOŞEŞTI","IS"
"2261105287","COLEGIUL TEHNIC DE CĂI FERATE ""UNIREA"", PAŞCANI","Liceu tehnologic / Școală profesională",95408,"PAŞCANI","IS"
"2261105771","LICEUL TEHNOLOGIC ECONOMIC ""NICOLAE IORGA"", PAŞCANI","Liceu",95408,"PAŞCANI","IS"
"2261104648","LICEUL TEHNOLOGIC ""MIHAI BUSUIOC"", PAŞCANI","Liceu tehnologic / Școală profesională",95408,"PAŞCANI","IS"
"2261102628","ȘCOALA PROFESIONALĂ, PLUGARI","Liceu tehnologic / Școală profesională",98346,"PLUGARI","IS"
"2261105405","LICEUL TEHNOLOGIC ""HARALAMB VASILIU"", PODU ILOAIEI","Liceu tehnologic / Școală profesională",98382,"PODU ILOAIEI","IS"
"2261105269","LICEUL TEORETIC ""LASCĂR ROSETTI"", RĂDUCĂNENI","Liceu",98694,"RĂDUCĂNENI","IS"
"2261105233","ŞCOALA PROFESIONALĂ, STOLNICENI-PRĂJESCU","Liceu tehnologic / Școală profesională",99174,"STOLNICENI-PRĂJESCU","IS"
"2261104865","ȘCOALA PROFESIONALĂ ""NICOLAE BĂLĂUŢĂ"", ŞCHEIA","Liceu tehnologic / Școală profesională",99307,"ŞCHEIA","IS"
"2261106216","ȘCOALA PROFESIONALĂ, TĂTĂRUȘI","Școală profesională / Învățământ dual",99487,"TĂTĂRUŞI","IS"
